,condition,drug name,meanNormalizedScore
7117,Rheumatoid Arthritis,Hydroxychloroquine,5.386363636363637
7118,Rheumatoid Arthritis,IBU,6.5
7119,Rheumatoid Arthritis,Ibuprofen,6.375
7120,Rheumatoid Arthritis,Imuran,4.5
7121,Rheumatoid Arthritis,Indocin,5.0
7122,Rheumatoid Arthritis,Indomethacin,5.5
7123,Rheumatoid Arthritis,Infliximab,5.944444444444445
7124,Rheumatoid Arthritis,Kenalog-40,7.125
7125,Rheumatoid Arthritis,Ketoprofen,5.5
7126,Rheumatoid Arthritis,Leflunomide,5.0
7127,Rheumatoid Arthritis,Lorcet 10 / 650,8.5
7128,Rheumatoid Arthritis,Lortab,7.0
7129,Rheumatoid Arthritis,Medrol,5.0
7130,Rheumatoid Arthritis,Medrol Dosepak,6.0
7131,Rheumatoid Arthritis,Meloxicam,4.911764705882353
7132,Rheumatoid Arthritis,Methotrexate,5.676056338028169
7133,Rheumatoid Arthritis,Methyl salicylate,10.0
7134,Rheumatoid Arthritis,Methylprednisolone,6.166666666666667
7135,Rheumatoid Arthritis,Minocycline,3.5
7136,Rheumatoid Arthritis,Mobic,5.333333333333333
7137,Rheumatoid Arthritis,Motrin,6.5
7138,Rheumatoid Arthritis,Mycophenolate mofetil,5.0
7139,Rheumatoid Arthritis,Nabumetone,3.5625
7140,Rheumatoid Arthritis,Naprosyn,7.5
7141,Rheumatoid Arthritis,Naproxen,6.0
7142,Rheumatoid Arthritis,Norco,4.0
7143,Rheumatoid Arthritis,Orencia,5.613636363636363
7144,Rheumatoid Arthritis,Orudis KT,5.5
7145,Rheumatoid Arthritis,Otrexup,5.0
7146,Rheumatoid Arthritis,Oxaprozin,5.0
7147,Rheumatoid Arthritis,Piroxicam,5.5
7148,Rheumatoid Arthritis,Plaquenil,5.764705882352941
7149,Rheumatoid Arthritis,Prednicot,9.0
7150,Rheumatoid Arthritis,Prednisone,6.983870967741935
7151,Rheumatoid Arthritis,Relafen,4.833333333333333
7152,Rheumatoid Arthritis,Remicade,5.923076923076923
7153,Rheumatoid Arthritis,Rheumatrex Dose Pack,5.5
7154,Rheumatoid Arthritis,Ridaura,7.75
7155,Rheumatoid Arthritis,Rituxan,6.444444444444445
7156,Rheumatoid Arthritis,Rituximab,6.542553191489362
7157,Rheumatoid Arthritis,Salsalate,4.5
7158,Rheumatoid Arthritis,Simponi,6.206896551724138
7159,Rheumatoid Arthritis,Simponi Aria,5.333333333333333
7160,Rheumatoid Arthritis,Sulfasalazine,4.76
7161,Rheumatoid Arthritis,Sulfazine,3.5
7162,Rheumatoid Arthritis,Sulindac,4.0
7163,Rheumatoid Arthritis,Tocilizumab,6.464285714285714
7164,Rheumatoid Arthritis,Tofacitinib,5.27027027027027
7165,Rheumatoid Arthritis,Tolectin DS,5.5
7166,Rheumatoid Arthritis,Tolmetin,5.5
7167,Rheumatoid Arthritis,Tramadol,6.277777777777778
7168,Rheumatoid Arthritis,Triamcinolone,7.5
7169,Rheumatoid Arthritis,Trolamine salicylate,2.0
7170,Rheumatoid Arthritis,Ultracet,9.0
7171,Rheumatoid Arthritis,Ultram,5.5
7172,Rheumatoid Arthritis,Valdecoxib,9.5
7173,Rheumatoid Arthritis,Vicodin,7.916666666666667
7174,Rheumatoid Arthritis,Vimovo,7.166666666666667
7175,Rheumatoid Arthritis,Voltaren,5.2727272727272725
7176,Rheumatoid Arthritis,Xeljanz,5.0606060606060606
7177,Rheumatoid Arthritis,Xeljanz XR,7.0
7178,Rhinitis,Allergy DN PE,6.5
7179,Rhinitis,Allerx Dose Pack DF,7.9
7180,Rhinitis,Chlorcyclizine / phenylephrine,6.5
7181,Rhinitis,Chlorpheniramine / methscopolamine / phenylephrine,6.375
7182,Rhinitis,Dallergy,6.5
7183,Rhinitis,Flonase,6.242857142857143
7184,Rhinitis,Flonase Allergy Relief,5.0
7185,Rhinitis,Fluticasone,6.112068965517241
7186,Rhinitis,Veramyst,6.611111111111111
7187,Rhinorrhea,Atrovent Nasal,7.75
7188,Rhinorrhea,Ipratropium,6.5
7189,Rosacea,Accutane,7.5
7190,Rosacea,Azelaic acid,7.425531914893617
7191,Rosacea,Azelex,8.25
7192,Rosacea,Brimonidine,4.121052631578947
7193,Rosacea,Clarifoam EF,8.166666666666666
7194,Rosacea,Doryx,6.5
7195,Rosacea,Doxy 100,9.0
7196,Rosacea,Doxycycline,6.584507042253521
7197,Rosacea,Finacea,7.147058823529412
7198,Rosacea,Isotretinoin,7.15
7199,Rosacea,Ivermectin,6.7592592592592595
7200,Rosacea,MetroCream,4.9
7201,Rosacea,MetroGel,6.46875
7202,Rosacea,Metronidazole,6.31
7203,Rosacea,Minocin,7.333333333333333
7204,Rosacea,Minocycline,6.895833333333333
7205,Rosacea,Mirvaso,4.228915662650603
7206,Rosacea,Monodox,9.5
7207,Rosacea,Noritate,10.0
7208,Rosacea,Oracea,6.9324324324324325
7209,Rosacea,Oxymetazoline,4.181818181818182
7210,Rosacea,Plexion Cleanser,9.5
7211,Rosacea,Prascion RA,9.5
7212,Rosacea,Rhofade,4.181818181818182
7213,Rosacea,Rosac,8.0
7214,Rosacea,Rosula,6.5
7215,Rosacea,Rozex,6.0
7216,Rosacea,Solodyn,8.666666666666666
7217,Rosacea,Soolantra,6.732876712328767
7218,Rosacea,Sulfacetamide sodium / sulfur,8.1875
7219,SIADH,Declomycin,6.0
7220,SIADH,Demeclocycline,5.333333333333333
7221,STD Prophylaxis,Azithromycin,3.0
7222,STD Prophylaxis,Cefixime,5.0
7223,STD Prophylaxis,Metronidazole,4.0
7224,STD Prophylaxis,Suprax,5.0
7225,Salivary Gland Cance,Herceptin,6.5
7226,Salivary Gland Cance,Trastuzumab,6.5
7227,Sarcoidosis,Acthar,6.5
7228,Sarcoidosis,Corticotropin,6.5
7229,Sarcoidosis,Deltasone,8.0
7230,Sarcoidosis,Kenalog-40,4.5
7231,Sarcoidosis,Prednisone,6.5
7232,Sarcoidosis,Triamcinolone,4.5
7233,Scabies,Elimite,6.25
7234,Scabies,Ivermectin,5.5
7235,Scabies,Permethrin,7.0
7236,Scabies,Stromectol,5.5
7237,Schilling Test,Cyanocobalamin,5.5
7238,Schilling Test,Vitamin B12,5.5
7239,Schistosoma japonicum,Biltricide,2.5
7240,Schistosoma japonicum,Praziquantel,2.5
7241,Schizoaffective Disorde,Abilify,6.263888888888889
7242,Schizoaffective Disorde,Aripiprazole,6.0625
7243,Schizoaffective Disorde,Asenapine,6.809523809523809
7244,Schizoaffective Disorde,Carbamazepine,9.0
7245,Schizoaffective Disorde,Depakene,7.5
7246,Schizoaffective Disorde,Fluoxetine,6.5
7247,Schizoaffective Disorde,Geodon,6.357142857142857
7248,Schizoaffective Disorde,Invega,5.953125
7249,Schizoaffective Disorde,Invega Sustenna,6.277777777777778
7250,Schizoaffective Disorde,Lamictal,7.444444444444445
7251,Schizoaffective Disorde,Lamotrigine,7.625
7252,Schizoaffective Disorde,Latuda,7.678571428571429
7253,Schizoaffective Disorde,Lithium,6.6
7254,Schizoaffective Disorde,Lithobid,6.0
7255,Schizoaffective Disorde,Lurasidone,7.5
7256,Schizoaffective Disorde,Olanzapine,5.921052631578948
7257,Schizoaffective Disorde,Paliperidone,6.163043478260869
7258,Schizoaffective Disorde,Quetiapine,5.96875
7259,Schizoaffective Disorde,Risperdal,5.7105263157894735
7260,Schizoaffective Disorde,Risperdal M-Tab,9.0
7261,Schizoaffective Disorde,Risperidone,5.733333333333333
7262,Schizoaffective Disorde,Saphris,6.809523809523809
7263,Schizoaffective Disorde,Seroquel,6.125
7264,Schizoaffective Disorde,Seroquel XR,5.083333333333333
7265,Schizoaffective Disorde,Tegretol,9.0
7266,Schizoaffective Disorde,Valproic acid,6.5
7267,Schizoaffective Disorde,Ziprasidone,6.4324324324324325
7268,Schizoaffective Disorde,Zyprexa,6.404761904761905
7269,Schizoaffective Disorde,Zyprexa Zydis,5.5
7270,Schizophrenia,Abilify,5.510416666666667
7271,Schizophrenia,Abilify Maintena,6.1
7272,Schizophrenia,Aripiprazole,5.7105263157894735
7273,Schizophrenia,Asenapine,7.269230769230769
7274,Schizophrenia,Brexpiprazole,5.541666666666667
7275,Schizophrenia,Cariprazine,7.538461538461538
7276,Schizophrenia,Chlorpromazine,7.0
7277,Schizophrenia,Clozapine,7.5
7278,Schizophrenia,Clozaril,7.5
7279,Schizophrenia,Fanapt,5.818181818181818
7280,Schizophrenia,Geodon,5.7592592592592595
7281,Schizophrenia,Iloperidone,5.458333333333333
7282,Schizophrenia,Invega,5.454545454545454
7283,Schizophrenia,Invega Sustenna,5.7631578947368425
7284,Schizophrenia,Invega Trinza,6.5
7285,Schizophrenia,Latuda,5.737288135593221
7286,Schizophrenia,Loxapine,6.125
7287,Schizophrenia,Lurasidone,5.701612903225806
7288,Schizophrenia,Mellaril,10.0
7289,Schizophrenia,Moban,6.0
7290,Schizophrenia,Molindone,6.0
7291,Schizophrenia,Olanzapine,6.283783783783784
7292,Schizophrenia,Paliperidone,5.6940298507462686
7293,Schizophrenia,Quetiapine,6.34375
7294,Schizophrenia,Rexulti,5.0
7295,Schizophrenia,Risperdal,5.16
7296,Schizophrenia,Risperdal Consta,7.9
7297,Schizophrenia,Risperidone,5.6063829787234045
7298,Schizophrenia,Saphris,7.269230769230769
7299,Schizophrenia,Seroquel,6.0
7300,Schizophrenia,Seroquel XR,7.0
7301,Schizophrenia,Stelazine,8.5
7302,Schizophrenia,Thioridazine,9.0
7303,Schizophrenia,Thorazine,8.375
7304,Schizophrenia,Trifluoperazine,8.071428571428571
7305,Schizophrenia,Vraylar,7.538461538461538
7306,Schizophrenia,Ziprasidone,5.566666666666666
7307,Schizophrenia,Zyprexa,6.475
7308,Schizophrenia,Zyprexa Zydis,6.166666666666667
7309,Schnitzler Syndrome,Anakinra,7.75
7310,Schnitzler Syndrome,Kineret,7.75
7311,Sciatica,Acetaminophen,4.166666666666667
7312,Sciatica,Advil,8.5
7313,Sciatica,Aleve,5.9375
7314,Sciatica,Amrix,5.0
7315,Sciatica,Arthrotec,6.071428571428571
7316,Sciatica,Aspirin,4.75
7317,Sciatica,Cataflam,8.0
7318,Sciatica,Cyclobenzaprine,5.618421052631579
7319,Sciatica,Diclofenac,6.294117647058823
7320,Sciatica,Diclofenac / misoprostol,6.125
7321,Sciatica,Flexeril,5.722222222222222
7322,Sciatica,Flurbiprofen,5.5
7323,Sciatica,Ibuprofen,6.0
7324,Sciatica,Indocin,7.0
7325,Sciatica,Indomethacin,7.0
7326,Sciatica,Nabumetone,5.083333333333333
7327,Sciatica,Naprelan,7.25
7328,Sciatica,Naprosyn,10.0
7329,Sciatica,Naproxen,5.839285714285714
7330,Sciatica,Relafen,6.0
7331,Sciatica,Tylenol,4.0
7332,Sciatica,Voltaren,5.916666666666667
7333,Sciatica,Voltaren-XR,6.5
7334,Seasonal Affective Disorde,Budeprion XL,7.75
7335,Seasonal Affective Disorde,Bupropion,6.821428571428571
7336,Seasonal Affective Disorde,Wellbutrin XL,7.0
7337,Seasonal Allergic Conjunctivitis,Ketorolac,9.0
7338,Seasonal Allergic Conjunctivitis,Lotemax,6.5
7339,Seasonal Allergic Conjunctivitis,Loteprednol,6.5
7340,Seasonal Allergic Conjunctivitis,Olopatadine,5.978260869565218
7341,Seasonal Allergic Conjunctivitis,Pataday,5.678571428571429
7342,Seasonal Allergic Conjunctivitis,Patanol,7.264705882352941
7343,Seasonal Allergic Conjunctivitis,Pazeo,4.571428571428571
7344,Seborrheic Dermatitis,Avar LS Cleanser,6.5
7345,Seborrheic Dermatitis,Ciclopirox,7.75
7346,Seborrheic Dermatitis,Coal tar,8.5
7347,Seborrheic Dermatitis,Cutar,8.5
7348,Seborrheic Dermatitis,Derma-Smoothe / FS (Scalp),9.5
7349,Seborrheic Dermatitis,DermaZinc Shampoo,10.0
7350,Seborrheic Dermatitis,Extina,10.0
7351,Seborrheic Dermatitis,Fluocinolone,9.5
7352,Seborrheic Dermatitis,Ketoconazole,6.25
7353,Seborrheic Dermatitis,Loprox,7.75
7354,Seborrheic Dermatitis,Nizoral A-D,2.0
7355,Seborrheic Dermatitis,Nizoral Topical,9.5
7356,Seborrheic Dermatitis,Ovace Plus,6.5
7357,Seborrheic Dermatitis,Pyrithione zinc,10.0
7358,Seborrheic Dermatitis,Rosula,6.0
7359,Seborrheic Dermatitis,Selenium sulfide,9.0
7360,Seborrheic Dermatitis,Sulfacetamide sodium,6.5
7361,Seborrheic Dermatitis,Sulfacetamide sodium / sulfur,6.25
7362,Seborrheic Dermatitis,Xolegel,6.333333333333333
7363,Secondary Hyperparathyroidism,Cinacalcet,4.5625
7364,Secondary Hyperparathyroidism,Sensipar,4.642857142857143
7365,Sedation,Atarax,5.375
7366,Sedation,Ativan,7.25
7367,Sedation,Butabarbital,7.5
7368,Sedation,Butisol Sodium,9.5
7369,Sedation,Chloral hydrate,2.5
7370,Sedation,Desyrel,6.625
7371,Sedation,Desyrel Dividose,9.0
7372,Sedation,Fentanyl,9.5
7373,Sedation,Hydroxyzine,6.323076923076923
7374,Sedation,Lorazepam,6.961538461538462
7375,Sedation,Lorazepam Intensol,7.833333333333333
7376,Sedation,Phenergan,6.5
7377,Sedation,Phenobarbital,3.0
7378,Sedation,Promethazine,7.017857142857143
7379,Sedation,Somnote,2.5
7380,Sedation,Trazodone,6.474683544303797
7381,Sedation,Vistaril,6.857142857142857
7382,Seizure Prevention,Acetazolamide,7.5
7383,Seizure Prevention,Clonazepam,7.131578947368421
7384,Seizure Prevention,Clorazepate,7.5
7385,Seizure Prevention,Depakene,2.0
7386,Seizure Prevention,Diazepam,8.0
7387,Seizure Prevention,Klonopin,6.25
7388,Seizure Prevention,Klonopin Wafer,6.5
7389,Seizure Prevention,Lamictal,5.635135135135135
7390,Seizure Prevention,Lamictal XR,6.75
7391,Seizure Prevention,Lamotrigine,5.838983050847458
7392,Seizure Prevention,Magnesium sulfate,2.0
7393,Seizure Prevention,Qudexy XR,2.0
7394,Seizure Prevention,Topamax,5.875
7395,Seizure Prevention,Topiragen,6.0
7396,Seizure Prevention,Topiramate,5.823529411764706
7397,Seizure Prevention,Tranxene,7.5
7398,Seizure Prevention,Trokendi XR,10.0
7399,Seizure Prevention,Valium,8.666666666666666
7400,Seizure Prevention,Valproic acid,3.1666666666666665
7401,Seizures,Aptiom,7.166666666666667
7402,Seizures,Brivaracetam,5.25
7403,Seizures,Briviact,5.25
7404,Seizures,Depakene,4.0
7405,Seizures,Diastat,5.0
7406,Seizures,Diastat AcuDial,4.0
7407,Seizures,Diazepam,5.5
7408,Seizures,Dilantin,5.804347826086956
7409,Seizures,Eslicarbazepine,7.166666666666667
7410,Seizures,Ethosuximide,6.857142857142857
7411,Seizures,Fycompa,5.333333333333333
7412,Seizures,Gabitril,4.833333333333333
7413,Seizures,Keppra,5.381818181818182
7414,Seizures,Keppra XR,6.125
7415,Seizures,Lacosamide,6.135294117647059
7416,Seizures,Levetiracetam,5.416666666666667
7417,Seizures,Luminal,6.0
7418,Seizures,Mysoline,7.25
7419,Seizures,Oxcarbazepine,5.954545454545454
7420,Seizures,Oxtellar XR,9.0
7421,Seizures,Perampanel,5.333333333333333
7422,Seizures,Phenobarbital,6.166666666666667
7423,Seizures,Phenytek,9.0
7424,Seizures,Phenytoin,6.15
7425,Seizures,Primidone,6.9
7426,Seizures,Progesterone,10.0
7427,Seizures,Prometrium,10.0
7428,Seizures,Qudexy XR,5.5
7429,Seizures,Tiagabine,4.833333333333333
7430,Seizures,Topamax,8.0
7431,Seizures,Topiramate,7.071428571428571
7432,Seizures,Trileptal,5.785714285714286
7433,Seizures,Valium,5.5
7434,Seizures,Valproic acid,6.166666666666667
7435,Seizures,Vimpat,6.182926829268292
7436,Seizures,Zarontin,7.3
7437,Seizures,Zonegran,5.62
7438,Seizures,Zonisamide,5.302631578947368
7439,Severe Mood Dysregulation,Citalopram,6.5
7440,Severe Mood Dysregulation,Methylphenidate,2.0
7441,Severe Mood Dysregulation,Risperidone,8.0
7442,"Sexual Dysfunction, SSRI Induced",BuSpar,6.333333333333333
7443,"Sexual Dysfunction, SSRI Induced",Bupropion,5.592105263157895
7444,"Sexual Dysfunction, SSRI Induced",Buspirone,6.454545454545454
7445,"Sexual Dysfunction, SSRI Induced",Cyproheptadine,9.0
7446,"Sexual Dysfunction, SSRI Induced",Dexedrine,6.25
7447,"Sexual Dysfunction, SSRI Induced",Dextroamphetamine,6.083333333333333
7448,"Sexual Dysfunction, SSRI Induced",Dextrostat,5.5
7449,"Sexual Dysfunction, SSRI Induced",Sildenafil,7.617647058823529
7450,"Sexual Dysfunction, SSRI Induced",Viagra,8.115384615384615
7451,"Sexual Dysfunction, SSRI Induced",Wellbutrin,5.5
7452,"Sexual Dysfunction, SSRI Induced",Yohimbine,5.666666666666667
7453,Shift Work Sleep Disorde,Armodafinil,6.793103448275862
7454,Shift Work Sleep Disorde,Modafinil,6.823529411764706
7455,Shift Work Sleep Disorde,Nuvigil,7.019230769230769
7456,Shift Work Sleep Disorde,Provigil,7.458333333333333
7457,Sinus Symptoms,Acetaminophen / chlorpheniramine / phenylephrine,9.0
7458,Sinus Symptoms,Acetaminophen / dexbrompheniramine / pseudoephedrine,5.5
7459,Sinus Symptoms,Acetaminophen / dextromethorphan / phenylephrine,6.0
7460,Sinus Symptoms,Acetaminophen / phenylephrine,3.5
7461,Sinus Symptoms,Acetaminophen / pseudoephedrine,7.916666666666667
7462,Sinus Symptoms,Advil Cold and Sinus,7.214285714285714
7463,Sinus Symptoms,Advil Cold and Sinus Liqui-Gels,10.0
7464,Sinus Symptoms,Aleve-D Sinus & Cold,6.0
7465,Sinus Symptoms,Alka-Seltzer Cold and Sinus,9.0
7466,Sinus Symptoms,Alka-Seltzer Plus Cold,9.0
7467,Sinus Symptoms,Alka-Seltzer Plus Cold Formula Sparkling Original Effervescent Tablets,8.0
7468,Sinus Symptoms,Aspirin / chlorpheniramine / phenylephrine,8.0
7469,Sinus Symptoms,Chlorpheniramine / methscopolamine / pseudoephedrine,8.333333333333334
7470,Sinus Symptoms,Dexbrompheniramine / pseudoephedrine,6.833333333333333
7471,Sinus Symptoms,Drixoral Cold and Allergy,6.875
7472,Sinus Symptoms,Guaifenesin / phenylephrine,7.4
7473,Sinus Symptoms,Ibuprofen / pseudoephedrine,7.4
7474,Sinus Symptoms,Mometasone,3.125
7475,Sinus Symptoms,Naproxen / pseudoephedrine,6.0
7476,Sinus Symptoms,Nasonex,3.125
7477,Sinus Symptoms,Ornex,7.5
7478,Sinus Symptoms,Sine-Off Maximum Strength,8.0
7479,Sinus Symptoms,Sudafed PE Pressure + Pain,3.5
7480,Sinus Symptoms,Vicks Dayquil Cold & Flu Relief,6.5
7481,Sinus Symptoms,VisRx Dose Pack,7.5
7482,Sinusitis,Amoxicillin,5.636363636363637
7483,Sinusitis,Amoxicillin / clavulanate,4.559748427672956
7484,Sinusitis,Amoxil,5.833333333333333
7485,Sinusitis,Augmentin,4.825
7486,Sinusitis,Augmentin XR,6.25
7487,Sinusitis,Avelox,5.714285714285714
7488,Sinusitis,Azithromycin,5.908602150537634
7489,Sinusitis,Azithromycin Dose Pack,5.4
7490,Sinusitis,Bactrim,4.115384615384615
7491,Sinusitis,Bactrim DS,3.7857142857142856
7492,Sinusitis,Biaxin,5.815789473684211
7493,Sinusitis,Cedax,7.75
7494,Sinusitis,Cefdinir,3.8273809523809526
7495,Sinusitis,Cefixime,6.5
7496,Sinusitis,Cefpodoxime,9.0
7497,Sinusitis,Cefprozil,3.2222222222222223
7498,Sinusitis,Ceftibuten,7.75
7499,Sinusitis,Ceftin,7.2727272727272725
7500,Sinusitis,Cefuroxime,6.178571428571429
7501,Sinusitis,Cefzil,5.666666666666667
7502,Sinusitis,Chlorpheniramine / pseudoephedrine,7.25
7503,Sinusitis,Cipro,4.625
7504,Sinusitis,Ciprofloxacin,6.966666666666667
7505,Sinusitis,Clarithromycin,4.725225225225225
7506,Sinusitis,Cleocin,5.375
7507,Sinusitis,Clindamycin,6.425
7508,Sinusitis,Deltasone,6.5
7509,Sinusitis,Dexchlorpheniramine / dextromethorphan / pseudoephedrine,7.25
7510,Sinusitis,Levaquin,5.033333333333333
7511,Sinusitis,Levofloxacin,4.967479674796748
7512,Sinusitis,Lorabid,9.0
7513,Sinusitis,Loracarbef,9.0
7514,Sinusitis,Moxifloxacin,5.780701754385965
7515,Sinusitis,Omnicef,5.95
7516,Sinusitis,Phenylephrine / pyrilamine,6.5
7517,Sinusitis,Prednisone,6.375
7518,Sinusitis,SMZ-TMP DS,4.0
7519,Sinusitis,Septra DS,2.0
7520,Sinusitis,Sulfamethoxazole / trimethoprim,4.013888888888889
7521,Sinusitis,Suprax,6.5
7522,Sinusitis,Vantin,9.0
7523,Sinusitis,Zithromax,6.827586206896552
7524,Sjogren's Syndrome,Cevimeline,7.0
7525,Sjogren's Syndrome,Evening Primrose Oil,9.0
7526,Sjogren's Syndrome,Evoxac,7.0625
7527,Sjogren's Syndrome,Hydroxychloroquine,5.258620689655173
7528,Sjogren's Syndrome,Infliximab,4.0
7529,Sjogren's Syndrome,Plaquenil,5.166666666666667
7530,Skin Cance,Carac,7.0
7531,Skin Cance,Efudex,5.4
7532,Skin Cance,Fluoroplex,5.0
7533,Skin Cance,Fluorouracil,6.4
7534,"Skin Disinfection, Preoperative",Chlorhexidine,3.875
7535,"Skin Disinfection, Preoperative",Hexachlorophene,6.5
7536,"Skin Disinfection, Preoperative",pHisoHex,6.5
7537,Skin Rash,Diflorasone,6.0
7538,Skin Rash,Hydrocortisone,4.75
7539,Skin Rash,Prednisone,5.409090909090909
7540,Skin Rash,Psorcon,6.0
7541,Skin and Structure Infection,Amoxicillin / clavulanate,5.222222222222222
7542,Skin and Structure Infection,Augmentin,5.5
7543,Skin and Structure Infection,Augmentin XR,8.5
7544,Skin and Structure Infection,Avelox,5.5
7545,Skin and Structure Infection,Bactroban,6.576923076923077
7546,Skin and Structure Infection,Cefdinir,3.6666666666666665
7547,Skin and Structure Infection,Cefditoren,2.0
7548,Skin and Structure Infection,Cefepime,5.5
7549,Skin and Structure Infection,Cefuroxime,2.0
7550,Skin and Structure Infection,Clarithromycin,3.3333333333333335
7551,Skin and Structure Infection,Cubicin,6.5
7552,Skin and Structure Infection,Daptomycin,6.5
7553,Skin and Structure Infection,Gentamicin,6.5
7554,Skin and Structure Infection,Goldenseal,6.5
7555,Skin and Structure Infection,Linezolid,6.285714285714286
7556,Skin and Structure Infection,Minocycline,3.75
7557,Skin and Structure Infection,Moxifloxacin,5.5
7558,Skin and Structure Infection,Mupirocin,5.966666666666667
7559,Skin and Structure Infection,Zyvox,6.285714285714286
7560,Skin or Soft Tissue Infection,Amoxicillin,5.0
7561,Skin or Soft Tissue Infection,Amoxicillin / clavulanate,5.020833333333333
7562,Skin or Soft Tissue Infection,Amoxil,6.0
7563,Skin or Soft Tissue Infection,Augmentin,5.264705882352941
7564,Skin or Soft Tissue Infection,Azithromycin,8.0
7565,Skin or Soft Tissue Infection,Azithromycin Dose Pack,6.5
7566,Skin or Soft Tissue Infection,Cefdinir,5.0
7567,Skin or Soft Tissue Infection,Cefotaxime,10.0
7568,Skin or Soft Tissue Infection,Cephalexin,5.486111111111111
7569,Skin or Soft Tissue Infection,Cipro,6.5
7570,Skin or Soft Tissue Infection,Ciprofloxacin,4.3
7571,Skin or Soft Tissue Infection,Clarithromycin,2.6
7572,Skin or Soft Tissue Infection,Cleocin,3.0
